tweet_id,sentiment,text,tweet_created,tweet_location,user_timezone
210,negative,seats in Row 8 don't recline should mention that on your website #soreback,21/02/2015 13:30,CT,Eastern Time (US & Canada)
211,negative,flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,21/02/2015 13:28,CT,Eastern Time (US & Canada)
212,negative,why Cancelled Flight flights today? No precipitation to be scared of!  _________,21/02/2015 13:18,FREE ADVICE! ,Central Time (US & Canada)
213,positive,twitter team. you guys killed it for rescheduling me asap. thank you!,21/02/2015 13:00,"New York, NY",Eastern Time (US & Canada)
214,negative,You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,21/02/2015 12:54,,Central Time (US & Canada)
215,negative,can__ access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,21/02/2015 12:48,"Austin, TX",Central Time (US & Canada)
216,neutral,"on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",21/02/2015 12:45,"Silicon Valley, California",Pacific Time (US & Canada)
217,negative,"your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",21/02/2015 12:44,"Silicon Valley, California",Pacific Time (US & Canada)
218,negative,I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,21/02/2015 12:23,"New York, NY",Eastern Time (US & Canada)
219,negative,"why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",21/02/2015 12:18,"New York, NY",Eastern Time (US & Canada)
220,negative,I did it but there was a problem in the link from the email for check-in. thanks,21/02/2015 12:07,chile,Santiago
221,negative,had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh,21/02/2015 11:56,"California, USA",Pacific Time (US & Canada)
222,negative,I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,21/02/2015 11:55,"California, USA",Pacific Time (US & Canada)
223,positive,when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,21/02/2015 11:49,,
224,positive,wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,21/02/2015 11:45,,
225,negative, how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,21/02/2015 11:44,,
226,neutral,"it__ just a bug report, guys",21/02/2015 11:40,San Francisco,Pacific Time (US & Canada)
227,negative,hold times at call center are a bit much,21/02/2015 11:35,SF Bay Area,Pacific Time (US & Canada)
228,positive,Like http://t.co/VPqEm31XUQ,21/02/2015 11:10,"Los Angeles, CA",Pacific Time (US & Canada)
229,negative,Site down? #help,21/02/2015 11:06,,Pacific Time (US & Canada)
230,positive,You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,21/02/2015 10:58,"Los Angeles, CA",Pacific Time (US & Canada)
231,positive,"RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",21/02/2015 10:54,Worldwide,Caracas
232,positive,thanks so much!,21/02/2015 10:40,Massachusetts,Eastern Time (US & Canada)
233,negative,"Trying to reset my password, email never arrives. Help?",21/02/2015 10:37,"Los Angeles, CA",Pacific Time (US & Canada)
234,positive,the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9,21/02/2015 10:31,New York,
235,positive,Very nicely done. __,21/02/2015 10:28,Las Vegas,Eastern Time (US & Canada)
236,positive,I__ looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),21/02/2015 10:22,Massachusetts,Eastern Time (US & Canada)
237,negative,What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,21/02/2015 10:22,,
238,negative,"is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",21/02/2015 10:15,,Arizona
239,positive,hahaha __@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!__,21/02/2015 10:12,,Alaska
240,positive,sounds like fun !,21/02/2015 10:12,"CALIFORNIA, USA",Pacific Time (US & Canada)
241,neutral,any updates on flight 413 from Jfk &gt; Lax,21/02/2015 10:11,"downtown, CA",Pacific Time (US & Canada)
242,neutral,spruce moose!,21/02/2015 10:10,Brooklyn,Eastern Time (US & Canada)
243,negative,"the CSS on your site is a 404 right now, please fix. Site unusable.",21/02/2015 9:51,"Cambridge, MA, USA, Earth",Eastern Time (US & Canada)
244,negative,"We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",21/02/2015 9:10,Somewhere outside of Fenway,Eastern Time (US & Canada)
245,positive,"classiq, luv Virgin America. Greetingz",21/02/2015 9:03,Abuja,
246,negative,"Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",21/02/2015 8:59,chile,Santiago
247,positive,Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,21/02/2015 8:48,"Los Angeles, CA",Pacific Time (US & Canada)
248,positive,thanks guys! Sweet route over the Rockies #airplanemodewason,21/02/2015 8:04,"Las Piedras, Peru",
249,positive,love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,21/02/2015 4:25,"Charlestown, MA",
250,negative,"- the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews",21/02/2015 2:36,,Eastern Time (US & Canada)
251,negative,current bug on website shows __elect departure city_ when selecting destination city http://t.co/SLLYIBE2vQ,20/02/2015 23:00,San Francisco,Pacific Time (US & Canada)
252,negative,luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,20/02/2015 22:34,Las Vegas,Pacific Time (US & Canada)
253,positive,"thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",20/02/2015 22:28,New York for now.,Central Time (US & Canada)
254,neutral,"If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",20/02/2015 22:18,"Albuquerque, NM",
255,positive,Thanks! Good times there and back! #Vodkatonics the entire flight__#sfo,20/02/2015 21:52,#SF#Optimist #Freefalling,Pacific Time (US & Canada)
256,neutral,"beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",20/02/2015 20:22,Global,Sydney
257,neutral,any plans to start flying direct from DAL to LAS?,20/02/2015 19:36,Texas,Central Time (US & Canada)
258,neutral,BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,20/02/2015 19:35,Washington State,Pacific Time (US & Canada)
259,positive,you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!,20/02/2015 19:16,USA,Pacific Time (US & Canada)
260,negative,requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member__,20/02/2015 17:31,"Los Angeles, CA",
261,neutral,Grand Budapest Hotel #OscarsCountdown,20/02/2015 17:28,Florida,Eastern Time (US & Canada)
262,neutral,This is what you missed @NewsVP. Next trip to the 407.,20/02/2015 17:20,Florida,Eastern Time (US & Canada)
263,negative,#wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,20/02/2015 17:16,San Francisco,Pacific Time (US & Canada)
264,negative,there is something wrong with you website in Safari iPhone,20/02/2015 17:07,Montreal,Eastern Time (US & Canada)
265,positive,thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet,20/02/2015 16:27,"Orange County, CA",Pacific Time (US & Canada)
266,negative,Already checked in so the page expired :X,20/02/2015 16:23,San Francisco,Pacific Time (US & Canada)
267,negative,Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!,20/02/2015 16:22,,Central Time (US & Canada)
268,neutral,shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y,20/02/2015 16:22,Global,Sydney
269,neutral,Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4,20/02/2015 16:11,Phoenix AZ,Arizona
270,positive,I see what you did there ;),20/02/2015 16:02,"Bay Area, CA",Pacific Time (US & Canada)
271,neutral,way to take advantage of #MayweatherPacquiao :),20/02/2015 15:50,,Pacific Time (US & Canada)
272,neutral,you know I'm flying virgin for the fight #MayweatherPacquiao,20/02/2015 15:48,,Central Time (US & Canada)
273,positive,your inflight team makes the experience #amazing!,20/02/2015 15:13,Boca Raton FL 33434,
274,positive,cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J,20/02/2015 15:10,Follow/Retweet for giveaways!,
275,negative,"moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected__ #DISAPPOINTED",20/02/2015 14:35,Los Angeles,Pacific Time (US & Canada)
276,neutral,shares up on 4Q results - @iol http://t.co/XZ6qeG3nef,20/02/2015 14:22,Global,Sydney
277,positive,fav airline,20/02/2015 14:17,"Anaheim, CA",
278,positive,we have a hot female pilot! Sweet! DCA to SFO! :-),20/02/2015 13:48,Follow/Retweet for giveaways!,
279,neutral,When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome._,20/02/2015 13:48,"Malibu, CA",Pacific Time (US & Canada)
280,neutral,what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.,20/02/2015 13:28,"Las Vegas, NV",Pacific Time (US & Canada)
281,negative,already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help,20/02/2015 13:16,,Quito
282,positive,Thank you!!,20/02/2015 12:47,"NY, NY",Eastern Time (US & Canada)
283,negative,Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,20/02/2015 12:21,Rijswijk _ The Netherlands,Amsterdam
284,neutral,I think i left something on the plane yesterday. who do i call...ah!,20/02/2015 12:17,"NY, NY",Eastern Time (US & Canada)
285,neutral,I need you to follow back in order to DM.,20/02/2015 12:09,"Portland, Maine",Eastern Time (US & Canada)
286,neutral,Need to start flying to @KCIAirport .  ________,20/02/2015 12:08,"Kansas City, MO",Central Time (US & Canada)
287,neutral,they told to check with the airline regulation first so that is why I contacted you.,20/02/2015 11:33,"Las Vegas, NV",Pacific Time (US & Canada)
288,negative,@VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!,20/02/2015 11:24,,
289,negative,husband and I ordered three drinks via my screen and they never came. Awesome!,20/02/2015 11:13,dc,Eastern Time (US & Canada)
290,negative,soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-),20/02/2015 11:13,"San Francisco, CA",Central Time (US & Canada)
291,neutral,what is your policy on flying after surgery?,20/02/2015 10:59,"Las Vegas, NV",Pacific Time (US & Canada)
292,neutral,posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg,20/02/2015 10:52,Global,Sydney
293,negative,"Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",20/02/2015 10:32,"Portland, Maine",Eastern Time (US & Canada)
294,positive,would love to do more for virgin just like I do for @GoPro,20/02/2015 10:32,San Francisco,Pacific Time (US & Canada)
295,neutral,Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I,20/02/2015 10:22,Global,Sydney
296,neutral,"I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",20/02/2015 10:20,,Pacific Time (US & Canada)
297,neutral,achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq,20/02/2015 10:05,USA,Sydney
298,neutral,"gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",20/02/2015 9:52,Global,Sydney
299,negative,I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,20/02/2015 9:50,"New York, NY",Eastern Time (US & Canada)
300,neutral,weather delays &gt; next few weeks ;) #JFK #BOS #DCA,20/02/2015 9:44,,Eastern Time (US & Canada)
301,neutral,@madbee95 check the website before you go to the airport!,20/02/2015 9:42,Los Angeles,
302,negative,Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,20/02/2015 9:28,San Francisco,Pacific Time (US & Canada)
303,neutral,pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8,20/02/2015 9:25,"Brooklyn, NY",Eastern Time (US & Canada)
304,positive,loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry,20/02/2015 8:53,"New York, NY",Eastern Time (US & Canada)
305,negative,"lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff",20/02/2015 8:38,,Quito
306,negative,The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.,20/02/2015 8:36,Massachusetts,
307,positive,Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,20/02/2015 8:13,"Hoboken, NJ",Eastern Time (US & Canada)
308,positive,"I mean. Probably inappropriate while on board.. But, it's on!",20/02/2015 8:06,New York City,Eastern Time (US & Canada)
